unlabeled,labeled
1.85140010113655,6052
3.10103884853916,17620
4.7165918214619,26837
3.16164575959839,18212
2.67413891876567,11742
3.59347000089545,20214
3.66278915541945,20564
3.4483922075474,19632
2.56125854691784,11267
3.25937440368141,18803
2.68626030097752,11793
3.10066005534504,17613
2.43512041327581,10809
3.95105077614494,22776
5.1847802093945,28359
5.35031283522503,28652
3.37642150066456,19312
3.1298271312923,17921
3.32414803987597,19108
3.05558366524473,16982
3.88589834675626,22062
3.86203437552668,21821
2.92641518604974,13788
3.78210901156732,21226
3.09573574382148,17564
3.00217382487378,15603
4.22150911674677,25456
3.18323697166325,18360
3.16278213918076,18226
3.19876749262218,18472
2.48057559657024,10933
2.97944623322657,14799
2.97376433531476,14645
3.25558647174021,18779
3.24914698744017,18746
4.57492316686094,26464
5.03288413855229,27903
3.35861822054091,19235
3.52755998511853,19953
3.05747763121533,17012
3.94536887823313,22707
3.09838729618032,17597
2.87073258651406,13032
2.69080581930696,11816
5.3965256049077,28735
4.61734800460241,26573
3.55634826787167,20065
3.72112330731396,20861
3.06505349509774,17136
5.32985800274254,28613
3.242328709946,18705
3.13626661559234,17981
2.93664260229098,13956
2.97565830128537,14700
2.88550552108475,13216
3.66468312139005,20572
2.73512462301903,12017
2.97300674892652,14629
2.97793106045009,14766
2.51163663848809,11063
4.72341009895607,26856
5.26925109168331,28520
3.57339396160708,20133
3.63930397738399,20445
2.46390869602895,10891
3.84120074985007,21655
4.44954261960715,26179
2.58171337940034,11352
7.47610024062772,31290
3.40748254258242,19446
2.9332334635439,13899
3.11959971505105,17829
3.05141694010941,16904
4.47908848874853,26247
3.10406919409212,17665
5.1510676151178,28273
4.79083528750947,27033
4.7052280256383,26805
3.44422548241208,19612
2.80482257073715,12450
3.02111348457979,16154
3.6544557051488,20520
1.84950613516595,6045
3.11050867839216,17746
2.69951806277172,11845
1.99647789448459,7730
5.11205191612342,28156
3.09005384590967,17480
3.0419471102564,16703
3.15444868891011,18161
3.89498938341514,22156
2.46049955728186,10882
3.08096280925079,17378
2.71201823817769,11903
3.63362207947219,20413
3.64725863446052,20479
2.87111137970818,13036
3.87415575773853,21952
3.09459936423912,17545
2.51428819084694,11074
3.89650455619162,22169
3.95370232850378,22811
2.99421916779726,15155
3.66430432819593,20570
1.96011374784905,6927
2.43777196563465,10812
2.94876398450283,14173
3.60293983074845,20263
2.56883441080025,11301
5.10296087946453,28131
2.99270399502078,15124
3.51846894845964,19915
3.17452472819848,18308
5.68365084605083,29179
3.78665452989676,21251
2.96997640337356,14555
5.38743456824882,28718
4.36772328967718,25965
3.17603990097496,18322
3.7912000482262,21287
3.66544070777829,20575
2.28246675604536,10534
2.78171618589581,12289
3.70218364760795,20749
3.72604761883752,20884
2.84308068334329,12755
4.25257015866463,25578
3.91771697506236,22394
0.593427903463293,429
1.96465926617849,7006
2.94649122533811,14131
3.01921951860919,16100
2.88777828024947,13243
2.85558085874926,12881
3.03550762595636,16521
5.27720574875983,28542
3.42642220228843,19536
4.3063587922297,25775
5.12076415958818,28187
